# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1896562	1897263	-	WP_042032261.1	WP_042032261.1		hypothetical protein		69551361	I6H43_RS08735	702	233	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1897513	1898610	+						69551362	I6H43_RS08740	1098		old_locus_tag=I6H43_08740
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1897513	1898610	+	WP_042032262.1	WP_042032262.1		calcium:proton antiporter		69551362	I6H43_RS08740	1098	365	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1898749	1900281	-					hutH	69551363	I6H43_RS08745	1533		old_locus_tag=I6H43_08745
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1898749	1900281	-	WP_042032263.1	WP_042032263.1		histidine ammonia-lyase	hutH	69551363	I6H43_RS08745	1533	510	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1900286	1901995	-						69551364	I6H43_RS08750	1710		old_locus_tag=I6H43_08750
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1900286	1901995	-	WP_042032264.1	WP_042032264.1		urocanate hydratase		69551364	I6H43_RS08750	1710	569	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1902049	1902993	-					hutG	69551365	I6H43_RS08755	945		old_locus_tag=I6H43_08755
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1902049	1902993	-	WP_042032265.1	WP_042032265.1		formimidoylglutamase	hutG	69551365	I6H43_RS08755	945	314	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1902986	1904221	-					hutI	69551366	I6H43_RS08760	1236		old_locus_tag=I6H43_08760
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1902986	1904221	-	WP_042032266.1	WP_042032266.1		imidazolonepropionase	hutI	69551366	I6H43_RS08760	1236	411	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1904376	1905080	-					hutC	69551367	I6H43_RS08765	705		old_locus_tag=I6H43_08765
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1904376	1905080	-	WP_042032267.1	WP_042032267.1		histidine utilization repressor	hutC	69551367	I6H43_RS08765	705	234	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1905092	1905751	-					can	69551368	I6H43_RS08770	660		old_locus_tag=I6H43_08770
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1905092	1905751	-	WP_033112576.1	WP_033112576.1		carbonate dehydratase	can	69551368	I6H43_RS08770	660	219	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1905877	1906731	-					rpoH	69551369	I6H43_RS08775	855		old_locus_tag=I6H43_08775
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1905877	1906731	-	WP_041209606.1	WP_041209606.1		RNA polymerase sigma factor RpoH	rpoH	69551369	I6H43_RS08775	855	284	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1907184	1908137	-					ftsX	69551370	I6H43_RS08780	954		old_locus_tag=I6H43_08780
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1907184	1908137	-	WP_041209605.1	WP_041209605.1		permease-like cell division protein FtsX	ftsX	69551370	I6H43_RS08780	954	317	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1908137	1908805	-					ftsE	69551371	I6H43_RS08785	669		old_locus_tag=I6H43_08785
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1908137	1908805	-	WP_033112579.1	WP_033112579.1		cell division ATP-binding protein FtsE	ftsE	69551371	I6H43_RS08785	669	222	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1908857	1910737	-					ftsY	69551372	I6H43_RS08790	1881		old_locus_tag=I6H43_08790
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1908857	1910737	-	WP_042032268.1	WP_042032268.1		signal recognition particle-docking protein FtsY	ftsY	69551372	I6H43_RS08790	1881	626	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1910849	1911478	+					rsmD	69551373	I6H43_RS08795	630		old_locus_tag=I6H43_08795
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1910849	1911478	+	WP_042032269.1	WP_042032269.1		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD	69551373	I6H43_RS08795	630	209	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1911462	1911773	+						69551374	I6H43_RS08800	312		old_locus_tag=I6H43_08800
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1911462	1911773	+	WP_042032270.1	WP_042032270.1		DUF1145 domain-containing protein		69551374	I6H43_RS08800	312	103	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1912639	1913625	-						69551375	I6H43_RS08805	987		old_locus_tag=I6H43_08805
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1912639	1913625	-	WP_033112583.1	WP_033112583.1		WYL domain-containing protein		69551375	I6H43_RS08805	987	328	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1913920	1914306	-						69551376	I6H43_RS08810	387		old_locus_tag=I6H43_08810
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1913920	1914306	-	WP_042032271.1	WP_042032271.1		SirB2 family protein		69551376	I6H43_RS08810	387	128	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1914303	1916159	-						69551377	I6H43_RS08815	1857		old_locus_tag=I6H43_08815
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1914303	1916159	-	WP_042032272.1	WP_042032272.1		monovalent cation:proton antiporter-2 (CPA2) family protein		69551377	I6H43_RS08815	1857	618	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1916227	1916823	-						69551378	I6H43_RS08820	597		old_locus_tag=I6H43_08820
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1916227	1916823	-	WP_042032273.1	WP_042032273.1		NAD(P)H-dependent oxidoreductase		69551378	I6H43_RS08820	597	198	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1916919	1917761	-						69551379	I6H43_RS08825	843		old_locus_tag=I6H43_08825
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1916919	1917761	-	WP_042032274.1	WP_042032274.1		LysR substrate-binding domain-containing protein		69551379	I6H43_RS08825	843	280	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1917905	1918627	+						69551380	I6H43_RS08830	723		old_locus_tag=I6H43_08830
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1917905	1918627	+	WP_042032275.1	WP_042032275.1		SDR family NAD(P)-dependent oxidoreductase		69551380	I6H43_RS08830	723	240	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1918716	1919039	+						69551381	I6H43_RS08835	324		old_locus_tag=I6H43_08835
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1918716	1919039	+	WP_042032276.1	WP_042032276.1		hypothetical protein		69551381	I6H43_RS08835	324	107	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1919085	1919516	+						69551382	I6H43_RS08840	432		old_locus_tag=I6H43_08840
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1919085	1919516	+	WP_042032277.1	WP_042032277.1		DUF411 domain-containing protein		69551382	I6H43_RS08840	432	143	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1919751	1921904	+						69551383	I6H43_RS08845	2154		old_locus_tag=I6H43_08845
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1919751	1921904	+	WP_042032278.1	WP_042032278.1		oligopeptidase B		69551383	I6H43_RS08845	2154	717	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1922312	1923283	+						69551384	I6H43_RS08850	972		old_locus_tag=I6H43_08850
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1922312	1923283	+	WP_042032279.1	WP_042032279.1		TAXI family TRAP transporter solute-binding subunit		69551384	I6H43_RS08850	972	323	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1923391	1925949	+						69551385	I6H43_RS08855	2559		old_locus_tag=I6H43_08855
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1923391	1925949	+	WP_042032280.1	WP_042032280.1		TRAP transporter permease		69551385	I6H43_RS08855	2559	852	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1926454	1927701	-						69551386	I6H43_RS08860	1248		old_locus_tag=I6H43_08860
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1926454	1927701	-	WP_042032281.1	WP_042032281.1		phospholipase D family protein		69551386	I6H43_RS08860	1248	415	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1927792	1927968	+						69551387	I6H43_RS08865	177		old_locus_tag=I6H43_08865
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1927792	1927968	+	WP_167335508.1	WP_167335508.1		hypothetical protein		69551387	I6H43_RS08865	177	58	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1927946	1929370	-						69551388	I6H43_RS08870	1425		old_locus_tag=I6H43_08870
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1927946	1929370	-	WP_042032282.1	WP_042032282.1		lytic transglycosylase F		69551388	I6H43_RS08870	1425	474	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1929500	1929802	-						69551389	I6H43_RS08875	303		old_locus_tag=I6H43_08875
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1929500	1929802	-	WP_033112596.1	WP_033112596.1		YfcZ/YiiS family protein		69551389	I6H43_RS08875	303	100	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1929820	1929981	-					tatA	69551390	I6H43_RS08880	162		old_locus_tag=I6H43_08880
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1929820	1929981	-	WP_033112597.1	WP_033112597.1		twin-arginine translocase TatA/TatE family subunit	tatA	69551390	I6H43_RS08880	162	53	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1930256	1931239	+						69551391	I6H43_RS08885	984		old_locus_tag=I6H43_08885
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1930256	1931239	+	WP_042032283.1	WP_042032283.1		LysR substrate-binding domain-containing protein		69551391	I6H43_RS08885	984	327	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1931212	1931811	-						69551392	I6H43_RS08890	600		old_locus_tag=I6H43_08890
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1931212	1931811	-	WP_042032284.1	WP_042032284.1		YhgN family NAAT transporter		69551392	I6H43_RS08890	600	199	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1931912	1932157	-						69551393	I6H43_RS08895	246		old_locus_tag=I6H43_08895
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1931912	1932157	-	WP_033112600.1	WP_033112600.1		YecH family protein		69551393	I6H43_RS08895	246	81	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1932368	1933651	+						69551394	I6H43_RS08900	1284		old_locus_tag=I6H43_08900
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1932368	1933651	+	WP_041209590.1	WP_041209590.1		dicarboxylate/amino acid:cation symporter		69551394	I6H43_RS08900	1284	427	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1933658	1933972	-						69551395	I6H43_RS08905	315		old_locus_tag=I6H43_08905
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1933658	1933972	-	WP_042032285.1	WP_042032285.1		DUF2007 domain-containing protein		69551395	I6H43_RS08905	315	104	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1933982	1934884	-						69551396	I6H43_RS08910	903		old_locus_tag=I6H43_08910
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1933982	1934884	-	WP_042032286.1	WP_042032286.1		LysR family transcriptional regulator		69551396	I6H43_RS08910	903	300	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1934981	1936033	+						69551397	I6H43_RS08915	1053		old_locus_tag=I6H43_08915
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1934981	1936033	+	WP_042032287.1	WP_042032287.1		HlyD family secretion protein		69551397	I6H43_RS08915	1053	350	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1936033	1937586	+						69551398	I6H43_RS08920	1554		old_locus_tag=I6H43_08920
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1936033	1937586	+	WP_042032288.1	WP_042032288.1		DHA2 family efflux MFS transporter permease subunit		69551398	I6H43_RS08920	1554	517	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1937666	1938292	-						69551399	I6H43_RS08925	627		old_locus_tag=I6H43_08925
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1937666	1938292	-	WP_041209586.1	WP_041209586.1		lysoplasmalogenase		69551399	I6H43_RS08925	627	208	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1938481	1938624	+						69551400	I6H43_RS08930	144		old_locus_tag=I6H43_08930
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1938481	1938624	+	WP_162182404.1	WP_162182404.1		hypothetical protein		69551400	I6H43_RS08930	144	47	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1938972	1940102	-						69551401	I6H43_RS08935	1131		old_locus_tag=I6H43_08935
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1938972	1940102	-	WP_042032289.1	WP_042032289.1		fatty acid desaturase		69551401	I6H43_RS08935	1131	376	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1940250	1940870	+					fabR	69551402	I6H43_RS08940	621		old_locus_tag=I6H43_08940
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1940250	1940870	+	WP_033112608.1	WP_033112608.1		HTH-type transcriptional repressor FabR	fabR	69551402	I6H43_RS08940	621	206	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1940890	1941255	+						69551403	I6H43_RS08945	366		old_locus_tag=I6H43_08945
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1940890	1941255	+	WP_042032290.1	WP_042032290.1		YijD family membrane protein		69551403	I6H43_RS08945	366	121	
gene	tRNA	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1941716	1941792	-						69551404	I6H43_RS08950	77		old_locus_tag=I6H43_08950
tRNA		GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1941716	1941792	-				tRNA-Asp		69551404	I6H43_RS08950	77		anticodon=GTC
gene	rRNA	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1941822	1941936	-					rrf	69551405	I6H43_RS08955	115		old_locus_tag=I6H43_08955
rRNA		GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1941822	1941936	-				5S ribosomal RNA	rrf	69551405	I6H43_RS08955	115		
gene	rRNA	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1942018	1944906	-						69551406	I6H43_RS08960	2889		old_locus_tag=I6H43_08960
rRNA		GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1942018	1944906	-				23S ribosomal RNA		69551406	I6H43_RS08960	2889		
gene	tRNA	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1945144	1945219	-						69551407	I6H43_RS08965	76		old_locus_tag=I6H43_08965
tRNA		GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1945144	1945219	-				tRNA-Glu		69551407	I6H43_RS08965	76		anticodon=TTC
gene	rRNA	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1945446	1946988	-						69551408	I6H43_RS08970	1543		old_locus_tag=I6H43_08970
rRNA		GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1945446	1946988	-				16S ribosomal RNA		69551408	I6H43_RS08970	1543		
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1947444	1947983	+						69551409	I6H43_RS08975	540		old_locus_tag=I6H43_08975
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1947444	1947983	+	WP_042030410.1	WP_042030410.1		gamma carbonic anhydrase family protein		69551409	I6H43_RS08975	540	179	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1948072	1950825	-					polA	69551410	I6H43_RS08980	2754		old_locus_tag=I6H43_08980
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1948072	1950825	-	WP_042030404.1	WP_042030404.1		DNA polymerase I	polA	69551410	I6H43_RS08980	2754	917	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1951226	1951876	+					elbB	69551411	I6H43_RS08985	651		old_locus_tag=I6H43_08985
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1951226	1951876	+	WP_042030409.1	WP_042030409.1		isoprenoid biosynthesis glyoxalase ElbB	elbB	69551411	I6H43_RS08985	651	216	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1951949	1952158	-					zapB	69551412	I6H43_RS08990	210		old_locus_tag=I6H43_08990
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1951949	1952158	-	WP_033113622.1	WP_033113622.1		cell division protein ZapB	zapB	69551412	I6H43_RS08990	210	69	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1952326	1953606	-						69551413	I6H43_RS08995	1281		old_locus_tag=I6H43_08995
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1952326	1953606	-	WP_042030402.1	WP_042030402.1		hypothetical protein		69551413	I6H43_RS08995	1281	426	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1953627	1954406	-					cysE	69551414	I6H43_RS09000	780		old_locus_tag=I6H43_09000
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1953627	1954406	-	WP_042030401.1	WP_042030401.1		serine O-acetyltransferase	cysE	69551414	I6H43_RS09000	780	259	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1954415	1955326	-						69551415	I6H43_RS09005	912		old_locus_tag=I6H43_09005
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1954415	1955326	-	WP_041210793.1	WP_041210793.1		cation diffusion facilitator family transporter		69551415	I6H43_RS09005	912	303	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1955412	1956107	+						69551416	I6H43_RS09010	696		old_locus_tag=I6H43_09010
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1955412	1956107	+	WP_042030400.1	WP_042030400.1		response regulator		69551416	I6H43_RS09010	696	231	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1956089	1957459	+						69551417	I6H43_RS09015	1371		old_locus_tag=I6H43_09015
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1956089	1957459	+	WP_198493550.1	WP_198493550.1		ATP-binding protein		69551417	I6H43_RS09015	1371	456	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1957534	1957998	+					trmL	69551418	I6H43_RS09020	465		old_locus_tag=I6H43_09020
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1957534	1957998	+	WP_042030399.1	WP_042030399.1		tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL	69551418	I6H43_RS09020	465	154	
