# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2701002	2702417	+	WP_042043567.1	WP_042043567.1		FAD-dependent oxidoreductase			KYK33_RS12425	1416	471	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2702709	2703401	+					mtnN		KYK33_RS12430	693		old_locus_tag=KYK33_12450
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2702709	2703401	+	WP_224430717.1	WP_224430717.1		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	mtnN		KYK33_RS12430	693	230	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2703434	2704360	+							KYK33_RS12435	927		old_locus_tag=KYK33_12455
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2703434	2704360	+	WP_224433011.1	WP_224433011.1		cobalamin biosynthesis protein			KYK33_RS12435	927	308	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2704353	2705180	+							KYK33_RS12440	828		old_locus_tag=KYK33_12460
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2704353	2705180	+	WP_224430718.1	WP_224430718.1		cobalamin-binding protein			KYK33_RS12440	828	275	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2705196	2705603	+							KYK33_RS12445	408		old_locus_tag=KYK33_12465
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2705196	2705603	+	WP_224430719.1	WP_224430719.1		rhodanese-like domain-containing protein			KYK33_RS12445	408	135	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2705702	2706706	+					pseB		KYK33_RS12450	1005		old_locus_tag=KYK33_12470
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2705702	2706706	+	WP_224430720.1	WP_224430720.1		UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	pseB		KYK33_RS12450	1005	334	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2706703	2707848	+					pseC		KYK33_RS12455	1146		old_locus_tag=KYK33_12475
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2706703	2707848	+	WP_224430721.1	WP_224430721.1		UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase	pseC		KYK33_RS12455	1146	381	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2707906	2708616	+					pseF		KYK33_RS12460	711		old_locus_tag=KYK33_12480
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2707906	2708616	+	WP_224430722.1	WP_224430722.1		pseudaminic acid cytidylyltransferase	pseF		KYK33_RS12460	711	236	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2708613	2709317	+							KYK33_RS12465	705		old_locus_tag=KYK33_12485
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2708613	2709317	+	WP_224430723.1	WP_224430723.1		PIG-L family deacetylase			KYK33_RS12465	705	234	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2709317	2710363	+					pseG		KYK33_RS12470	1047		old_locus_tag=KYK33_12490
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2709317	2710363	+	WP_224430724.1	WP_224430724.1		UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase	pseG		KYK33_RS12470	1047	348	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2710360	2711418	+							KYK33_RS12475	1059		old_locus_tag=KYK33_12495
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2710360	2711418	+	WP_224430725.1	WP_224430725.1		N-acetylneuraminate synthase family protein			KYK33_RS12475	1059	352	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2711415	2711876	+							KYK33_RS12480	462		old_locus_tag=KYK33_12500
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2711415	2711876	+	WP_224430726.1	WP_224430726.1		acyltransferase			KYK33_RS12480	462	153	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2711863	2712882	+							KYK33_RS12485	1020		old_locus_tag=KYK33_12505
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2711863	2712882	+	WP_224430727.1	WP_224430727.1		DegT/DnrJ/EryC1/StrS aminotransferase family protein			KYK33_RS12485	1020	339	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2712879	2713532	+							KYK33_RS12490	654		old_locus_tag=KYK33_12510
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2712879	2713532	+	WP_224430728.1	WP_224430728.1		WbqC family protein			KYK33_RS12490	654	217	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2713545	2714225	+							KYK33_RS12495	681		old_locus_tag=KYK33_12515
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2713545	2714225	+	WP_224430729.1	WP_224430729.1		class I SAM-dependent methyltransferase			KYK33_RS12495	681	226	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2714306	2714953	-							KYK33_RS12500	648		old_locus_tag=KYK33_12520
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2714306	2714953	-	WP_224430730.1	WP_224430730.1		methyltransferase			KYK33_RS12500	648	215	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2715045	2717135	-							KYK33_RS12505	2091		old_locus_tag=KYK33_12525
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2715045	2717135	-	WP_224430731.1	WP_224430731.1		DUF115 domain-containing protein			KYK33_RS12505	2091	696	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2717192	2717398	+							KYK33_RS12510	207		old_locus_tag=KYK33_12530
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2717192	2717398	+	WP_224430732.1	WP_224430732.1		hypothetical protein			KYK33_RS12510	207	68	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2717458	2717880	-					fliS		KYK33_RS12515	423		old_locus_tag=KYK33_12535
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2717458	2717880	-	WP_106887225.1	WP_106887225.1		flagellar export chaperone FliS	fliS		KYK33_RS12515	423	140	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2717901	2719295	-					fliD		KYK33_RS12520	1395		old_locus_tag=KYK33_12540
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2717901	2719295	-	WP_224430733.1	WP_224430733.1		flagellar filament capping protein FliD	fliD		KYK33_RS12520	1395	464	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2719327	2719779	-							KYK33_RS12525	453		old_locus_tag=KYK33_12545
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2719327	2719779	-	WP_163134909.1	WP_163134909.1		flagellar protein FlaG			KYK33_RS12525	453	150	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2719816	2720685	-							KYK33_RS12530	870		old_locus_tag=KYK33_12550
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2719816	2720685	-	WP_224430734.1	WP_224430734.1		flagellin			KYK33_RS12530	870	289	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2721300	2722196	-							KYK33_RS12535	897		old_locus_tag=KYK33_12555
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2721300	2722196	-	WP_224430735.1	WP_224430735.1		flagellin			KYK33_RS12535	897	298	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2722803	2723678	-							KYK33_RS12540	876		old_locus_tag=KYK33_12560
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2722803	2723678	-	WP_224430736.1	WP_224430736.1		flagellin			KYK33_RS12540	876	291	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2724066	2724698	+							KYK33_RS12545	633		old_locus_tag=KYK33_12565
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2724066	2724698	+	WP_042043537.1	WP_042043537.1		trimeric intracellular cation channel family protein			KYK33_RS12545	633	210	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2724812	2725201	+							KYK33_RS12550	390		old_locus_tag=KYK33_12570
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2724812	2725201	+	WP_042043536.1	WP_042043536.1		hypothetical protein			KYK33_RS12550	390	129	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2725352	2726800	-					thiI		KYK33_RS12555	1449		old_locus_tag=KYK33_12575
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2725352	2726800	-	WP_224430737.1	WP_224430737.1		tRNA 4-thiouridine(8) synthase ThiI	thiI		KYK33_RS12555	1449	482	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2727012	2728016	+							KYK33_RS12560	1005		old_locus_tag=KYK33_12580
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2727012	2728016	+	WP_224430738.1	WP_224430738.1		hypothetical protein			KYK33_RS12560	1005	334	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2728063	2728233	-							KYK33_RS12565	171		old_locus_tag=KYK33_12585
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2728063	2728233	-	WP_224430739.1	WP_224430739.1		hypothetical protein			KYK33_RS12565	171	56	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2728331	2731306	+							KYK33_RS12570	2976		old_locus_tag=KYK33_12590
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2728331	2731306	+	WP_224430740.1	WP_224430740.1		EAL domain-containing protein			KYK33_RS12570	2976	991	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2731372	2732115	+					pflA		KYK33_RS12575	744		old_locus_tag=KYK33_12595
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2731372	2732115	+	WP_042043488.1	WP_042043488.1		pyruvate formate lyase 1-activating protein	pflA		KYK33_RS12575	744	247	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2732165	2732806	+							KYK33_RS12580	642		old_locus_tag=KYK33_12600
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2732165	2732806	+	WP_224430741.1	WP_224430741.1		energy-coupling factor ABC transporter permease			KYK33_RS12580	642	213	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2732879	2733571	-							KYK33_RS12585	693		old_locus_tag=KYK33_12605
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2732879	2733571	-	WP_042043485.1	WP_042043485.1		ABC transporter permease			KYK33_RS12585	693	230	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2733575	2734315	-							KYK33_RS12590	741		old_locus_tag=KYK33_12610
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2733575	2734315	-	WP_042043484.1	WP_042043484.1		ABC transporter permease			KYK33_RS12590	741	246	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2734491	2735264	-							KYK33_RS12595	774		old_locus_tag=KYK33_12615
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2734491	2735264	-	WP_042043482.1	WP_042043482.1		ABC transporter substrate-binding protein			KYK33_RS12595	774	257	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2735314	2736084	-							KYK33_RS12600	771		old_locus_tag=KYK33_12620
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2735314	2736084	-	WP_042043480.1	WP_042043480.1		ABC transporter ATP-binding protein			KYK33_RS12600	771	256	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2736619	2737521	+							KYK33_RS12605	903		old_locus_tag=KYK33_12625
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2736619	2737521	+	WP_224430742.1	WP_224430742.1		lysine exporter LysO family protein			KYK33_RS12605	903	300	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2737606	2738220	+							KYK33_RS12610	615		old_locus_tag=KYK33_12630
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2737606	2738220	+	WP_224430743.1	WP_224430743.1		ACP phosphodiesterase			KYK33_RS12610	615	204	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2738259	2738642	-							KYK33_RS12615	384		old_locus_tag=KYK33_12635
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2738259	2738642	-	WP_042043475.1	WP_042043475.1		DUF2069 domain-containing protein			KYK33_RS12615	384	127	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2738639	2738989	-					arsC		KYK33_RS12620	351		old_locus_tag=KYK33_12640
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2738639	2738989	-	WP_042043474.1	WP_042043474.1		arsenate reductase (glutaredoxin)	arsC		KYK33_RS12620	351	116	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2739164	2739604	+							KYK33_RS12625	441		old_locus_tag=KYK33_12645
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2739164	2739604	+	WP_042043473.1	WP_042043473.1		TlpA family protein disulfide reductase			KYK33_RS12625	441	146	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2739716	2741149	-							KYK33_RS12630	1434		old_locus_tag=KYK33_12650
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2739716	2741149	-	WP_224433012.1	WP_224433012.1		M48 family metalloprotease			KYK33_RS12630	1434	477	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2741293	2741526	+							KYK33_RS12635	234		old_locus_tag=KYK33_12655
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2741293	2741526	+	WP_224430744.1	WP_224430744.1		sulfurtransferase TusA family protein			KYK33_RS12635	234	77	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2741537	2742601	+							KYK33_RS12640	1065		old_locus_tag=KYK33_12660
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2741537	2742601	+	WP_042043469.1	WP_042043469.1		AI-2E family transporter			KYK33_RS12640	1065	354	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2742813	2743637	+							KYK33_RS12645	825		old_locus_tag=KYK33_12665
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2742813	2743637	+	WP_224430745.1	WP_224430745.1		MipA/OmpV family protein			KYK33_RS12645	825	274	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2743717	2744517	-							KYK33_RS12650	801		old_locus_tag=KYK33_12670
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2743717	2744517	-	WP_224430746.1	WP_224430746.1		alpha/beta hydrolase			KYK33_RS12650	801	266	
gene	pseudogene	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2744666	2745451	+					ppk2		KYK33_RS12655	786		partial;pseudo;old_locus_tag=KYK33_12675
CDS	without_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2744666	2745451	+				polyphosphate kinase 2	ppk2		KYK33_RS12655	786		partial;pseudo
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2746063	2747199	-					ugpC		KYK33_RS12660	1137		old_locus_tag=KYK33_12680
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2746063	2747199	-	WP_042043466.1	WP_042043466.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		KYK33_RS12660	1137	378	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2747268	2748158	-					malG		KYK33_RS12665	891		old_locus_tag=KYK33_12685
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2747268	2748158	-	WP_042043465.1	WP_042043465.1		maltose ABC transporter permease MalG	malG		KYK33_RS12665	891	296	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2748169	2749818	-					malF		KYK33_RS12670	1650		old_locus_tag=KYK33_12690
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2748169	2749818	-	WP_224430747.1	WP_224430747.1		maltose ABC transporter permease MalF	malF		KYK33_RS12670	1650	549	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2749885	2751066	-					malE		KYK33_RS12675	1182		old_locus_tag=KYK33_12695
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2749885	2751066	-	WP_224430748.1	WP_224430748.1		maltose/maltodextrin ABC transporter substrate-binding protein MalE	malE		KYK33_RS12675	1182	393	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2751463	2752509	-					yejK		KYK33_RS12680	1047		old_locus_tag=KYK33_12700
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2751463	2752509	-	WP_224430749.1	WP_224430749.1		nucleoid-associated protein YejK	yejK		KYK33_RS12680	1047	348	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2752583	2752810	+							KYK33_RS12685	228		old_locus_tag=KYK33_12705
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2752583	2752810	+	WP_005901622.1	WP_005901622.1		DUF1414 domain-containing protein			KYK33_RS12685	228	75	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2752854	2754704	+							KYK33_RS12690	1851		old_locus_tag=KYK33_12710
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2752854	2754704	+	WP_224430750.1	WP_224430750.1		DUF3413 domain-containing protein			KYK33_RS12690	1851	616	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2754998	2757163	+							KYK33_RS12695	2166		old_locus_tag=KYK33_12715
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2754998	2757163	+	WP_224430751.1	WP_224430751.1		TonB-dependent hemoglobin/transferrin/lactoferrin family receptor			KYK33_RS12695	2166	721	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2757163	2759187	+							KYK33_RS12700	2025		old_locus_tag=KYK33_12720
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2757163	2759187	+	WP_224430752.1	WP_224430752.1		prolyl oligopeptidase family serine peptidase			KYK33_RS12700	2025	674	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2759223	2761637	+							KYK33_RS12705	2415		old_locus_tag=KYK33_12725
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2759223	2761637	+	WP_224430753.1	WP_224430753.1		proprotein convertase P-domain-containing protein			KYK33_RS12705	2415	804	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2761690	2763060	+							KYK33_RS12710	1371		old_locus_tag=KYK33_12730
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2761690	2763060	+	WP_224430754.1	WP_224430754.1		DUF1566 domain-containing protein			KYK33_RS12710	1371	456	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2763057	2763614	+							KYK33_RS12715	558		old_locus_tag=KYK33_12735
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2763057	2763614	+	WP_042043452.1	WP_042043452.1		DUF1566 domain-containing protein			KYK33_RS12715	558	185	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	2763825	2764307	+					eco		KYK33_RS12720	483		old_locus_tag=KYK33_12740
